1,0.829775,0.762491,0.86861,0.497091
1,0.830572,0.419087,0.873522,0.615422
1,0.830572,0.445503,0.794933,0.55937
1,0.830572,0.477789,0.844051,0.571826
1,0.830572,0.489529,0.738448,0.487749
1,0.830572,0.53062,0.890713,0.503319
1,0.830572,0.545295,0.954566,0.372531
1,0.830572,0.568776,0.976669,0.413013
1,0.830572,0.592257,0.777742,0.381873
1,0.830572,0.592257,0.984037,0.341391
1,0.830572,0.603997,0.930007,0.363189
1,0.830572,0.621607,0.966845,0.546914
1,0.830572,0.624543,0.851419,0.313365
1,0.830572,0.630413,0.831772,0.475293
1,0.830572,0.650958,0.998772,0.469065
1,0.830572,0.677374,0.937375,0.478407
1,0.830572,0.694984,0.767918,0.5438
1,0.830572,0.70966,0.96439,0.540686
1,0.831369,0.454308,0.809668,0.540686
1,0.831369,0.463113,0.78511,0.522003
1,0.831369,0.480724,0.738448,0.503319
1,0.831369,0.510074,0.875978,0.447267
1,0.831369,0.521815,0.900536,0.425469
1,0.831369,0.53062,0.858786,0.403671
1,0.831369,0.601062,0.817036,0.546914
1,0.831369,0.609867,0.930007,0.344505
1,0.831369,0.615737,0.836683,0.332049
1,0.831369,0.642153,0.86861,0.540686
1,0.831369,0.697919,0.900536,0.540686
1,0.831369,0.70379,0.846507,0.497091
1,0.831369,0.718465,0.905448,0.5438
1,0.831369,0.73314,0.848963,0.487749
1,0.831369,0.739011,0.95211,0.500205
1,0.831369,0.753686,0.883345,0.540686
1,0.832167,0.510074,0.966845,0.531344
1,0.832167,0.539425,0.86861,0.493977
1,0.832167,0.565841,0.95211,0.419241
1,0.832167,0.598127,0.934919,0.332049
1,0.832167,0.603997,0.846507,0.537572
1,0.832167,0.603997,0.848963,0.288453
1,0.832167,0.615737,0.998772,0.506433
1,0.832167,0.662699,0.73108,0.5438
1,0.832964,0.466048,0.858786,0.59051
1,0.832964,0.501269,0.807213,0.462837
1,0.832964,0.559971,0.873522,0.366303
1,0.832964,0.592257,0.907904,0.291567
1,0.832964,0.595192,0.841595,0.294681
1,0.832964,0.606932,0.900536,0.325821
1,0.832964,0.609867,0.875978,0.553142
1,0.832964,0.624543,0.81458,0.325821
1,0.832964,0.674439,0.848963,0.540686
1,0.832964,0.686179,0.888257,0.540686
1,0.832964,0.692049,0.861242,0.493977
1,0.832964,0.762491,0.932463,0.493977
1,0.832964,0.765426,0.81458,0.5438
1,0.833761,0.486594,0.875978,0.55937
1,0.833761,0.53062,0.895625,0.394329
1,0.833761,0.568776,0.937375,0.425469
1,0.833761,0.592257,0.831772,0.391215
1,0.833761,0.612802,0.86861,0.319593
1,0.833761,0.618672,0.96439,0.497091
1,0.833761,0.621607,0.930007,0.313365
1,0.833761,0.633348,0.86861,0.310251
1,0.833761,0.662699,0.976669,0.469065
1,0.833761,0.692049,0.86861,0.478407
1,0.833761,0.72727,0.86861,0.497091
1,0.834559,0.51888,0.920184,0.522003
1,0.834559,0.521815,0.858786,0.416127
1,0.834559,0.54823,0.930007,0.493977
1,0.834559,0.565841,0.998772,0.304023
1,0.834559,0.568776,0.829316,0.360075
1,0.834559,0.568776,0.966845,0.431697
1,0.834559,0.571711,0.984037,0.297795
1,0.834559,0.601062,0.804757,0.562484
1,0.834559,0.603997,0.86861,0.372531
1,0.834559,0.609867,0.984037,0.338277
1,0.834559,0.633348,0.829316,0.319593
1,0.834559,0.671504,0.888257,0.487749
1,0.834559,0.706725,0.848963,0.550028
1,0.834559,0.730205,0.984037,0.546914
1,0.834559,0.753686,0.858786,0.546914
1,0.835356,0.419087,0.942287,0.60608
1,0.835356,0.436697,0.848963,0.565598
1,0.835356,0.489529,0.770374,0.478407
1,0.835356,0.510074,0.949654,0.441039
1,0.835356,0.539425,0.831772,0.310251
1,0.835356,0.551166,0.863698,0.307137
1,0.835356,0.562906,0.930007,0.300909
1,0.835356,0.574646,0.905448,0.300909
1,0.835356,0.603997,0.890713,0.525116
1,0.835356,0.612802,0.966845,0.350733
1,0.835356,0.630413,0.954566,0.550028
1,0.835356,0.650958,0.790021,0.546914
1,0.835356,0.662699,0.930007,0.484635
1,0.835356,0.683244,0.706521,0.550028
1,0.836153,0.427892,0.934919,0.587396
1,0.836153,0.448438,0.85633,0.609194
1,0.836153,0.454308,0.777742,0.531344
1,0.836153,0.480724,0.723712,0.497091
1,0.836153,0.53062,0.96439,0.388101
1,0.836153,0.54236,0.900536,0.313365
1,0.836153,0.554101,0.949654,0.310251
1,0.836153,0.559971,0.942287,0.493977
1,0.836153,0.565841,0.878433,0.456609
1,0.836153,0.568776,0.954566,0.444153
1,0.836153,0.568776,0.976669,0.437925
1,0.836153,0.577581,0.907904,0.350733
1,0.836153,0.589322,0.726168,0.565598
1,0.836153,0.592257,0.900536,0.397443
1,0.836153,0.621607,0.920184,0.484635
1,0.836153,0.621607,0.95211,0.556256
1,0.836153,0.642153,0.851419,0.472179
1,0.836153,0.642153,0.890713,0.313365
1,0.836153,0.650958,0.91036,0.478407
1,0.836153,0.70379,0.819492,0.478407
1,0.836153,0.71553,0.878433,0.493977
1,0.836153,0.741946,0.930007,0.550028
1,0.836153,0.750751,0.954566,0.490863
1,0.836153,0.759556,0.890713,0.484635
1,0.83695,0.445503,0.809668,0.546914
1,0.83695,0.466048,0.740904,0.512661
1,0.83695,0.474853,0.900536,0.578054
1,0.83695,0.495399,0.920184,0.550028
1,0.83695,0.562906,0.848963,0.469065
1,0.83695,0.562906,0.878433,0.478407
1,0.83695,0.565841,0.915272,0.450381
1,0.83695,0.592257,0.740904,0.556256
1,0.83695,0.601062,0.920184,0.285339
1,0.83695,0.606932,0.767918,0.288453
1,0.83695,0.612802,0.937375,0.332049
1,0.83695,0.630413,0.900536,0.307137
1,0.83695,0.650958,0.942287,0.307137
1,0.83695,0.674439,0.96439,0.469065
1,0.83695,0.72727,0.984037,0.550028
1,0.83695,0.739011,0.937375,0.550028
1,0.837748,0.501269,0.890713,0.453495
1,0.837748,0.521815,0.91036,0.406785
1,0.837748,0.527685,0.858786,0.509547
1,0.837748,0.533555,0.86861,0.316479
1,0.837748,0.583451,0.984037,0.344505
1,0.837748,0.603997,0.824404,0.375645
1,0.837748,0.606932,0.966845,0.512661
1,0.837748,0.621607,0.890713,0.472179
1,0.837748,0.645088,0.984037,0.456609
1,0.837748,0.650958,0.932463,0.304023
1,0.837748,0.71553,0.920184,0.553142
1,0.837748,0.71553,0.942287,0.553142
1,0.838545,0.527685,0.794933,0.313365
1,0.838545,0.539425,0.976669,0.378759
1,0.838545,0.589322,0.934919,0.338277
1,0.838545,0.589322,0.984037,0.403671
1,0.838545,0.592257,0.760551,0.5438
1,0.838545,0.598127,0.763007,0.294681
1,0.838545,0.615737,0.998772,0.356961
1,0.838545,0.621607,0.895625,0.338277
1,0.838545,0.642153,0.895625,0.553142
1,0.838545,0.662699,0.728624,0.553142
1,0.838545,0.694984,0.767918,0.556256
1,0.838545,0.70379,0.86861,0.553142
1,0.838545,0.70379,0.920184,0.487749
1,0.838545,0.71553,0.829316,0.475293
1,0.839342,0.51301,0.966845,0.431697
1,0.839342,0.53649,0.907904,0.503319
1,0.839342,0.577581,0.834227,0.300909
1,0.839342,0.589322,0.998772,0.288453
1,0.839342,0.595192,0.804757,0.531344
1,0.839342,0.609867,0.888257,0.565598
1,0.839342,0.612802,0.86861,0.279111
1,0.839342,0.621607,0.920184,0.325821
1,0.839342,0.633348,0.782654,0.465951
1,0.839342,0.739011,0.966845,0.487749
1,0.839342,0.750751,0.85633,0.556256
1,0.839342,0.762491,0.95211,0.484635
1,0.84014,0.466048,0.91036,0.596738
1,0.84014,0.483659,0.949654,0.565598
1,0.84014,0.489529,0.819492,0.472179
1,0.84014,0.504204,0.998772,0.537572
1,0.84014,0.521815,0.96439,0.400557
1,0.84014,0.54823,0.807213,0.304023
1,0.84014,0.557036,0.984037,0.310251
1,0.84014,0.568776,0.905448,0.307137
1,0.84014,0.568776,0.937375,0.294681
1,0.84014,0.586386,0.966845,0.409899
1,0.84014,0.598127,0.861242,0.328935
1,0.84014,0.603997,0.890713,0.322707
1,0.84014,0.606932,0.984037,0.500205
1,0.84014,0.624543,0.824404,0.462837
1,0.84014,0.627478,0.998772,0.307137
1,0.84014,0.639218,0.937375,0.304023
1,0.84014,0.659763,0.984037,0.300909
1,0.84014,0.677374,0.794933,0.553142
1,0.84014,0.686179,0.920184,0.469065
1,0.84014,0.689114,0.824404,0.553142
1,0.84014,0.694984,0.934919,0.484635
1,0.84014,0.72727,0.895625,0.475293
1,0.840937,0.422022,0.998772,0.593624
1,0.840937,0.430827,0.937375,0.57494
1,0.840937,0.480724,0.799845,0.484635
1,0.840937,0.53649,0.829316,0.307137
1,0.840937,0.54823,0.984037,0.503319
1,0.840937,0.554101,0.890713,0.372531
1,0.840937,0.557036,0.846507,0.297795
1,0.840937,0.598127,0.790021,0.571826
1,0.840937,0.603997,0.831772,0.384987
1,0.840937,0.609867,0.706521,0.291567
1,0.840937,0.609867,0.966845,0.316479
1,0.840937,0.618672,0.954566,0.313365
1,0.840937,0.618672,0.954566,0.332049
1,0.840937,0.624543,0.907904,0.344505
1,0.840937,0.630413,0.976669,0.562484
1,0.840937,0.653893,0.984037,0.456609
1,0.840937,0.72727,0.984037,0.55937
1,0.840937,0.762491,0.790021,0.55937
1,0.841734,0.413217,0.984037,0.615422
1,0.841734,0.439633,0.873522,0.556256
1,0.841734,0.445503,0.907904,0.618536
1,0.841734,0.501269,0.96439,0.447267
1,0.841734,0.52475,0.848963,0.310251
1,0.841734,0.545295,0.976669,0.316479
1,0.841734,0.580516,0.686874,0.571826
1,0.841734,0.595192,0.888257,0.518889
1,0.841734,0.606932,0.937375,0.275997
1,0.841734,0.630413,0.895625,0.319593
1,0.841734,0.674439,0.95211,0.478407
1,0.841734,0.683244,0.723712,0.55937
1,0.842532,0.448438,0.844051,0.537572
1,0.842532,0.457243,0.804757,0.518889
1,0.842532,0.463113,0.763007,0.503319
1,0.842532,0.51301,0.890713,0.422355
1,0.842532,0.53649,0.932463,0.319593
1,0.842532,0.557036,0.998772,0.503319
1,0.842532,0.559971,0.834227,0.366303
1,0.842532,0.589322,0.976669,0.416127
1,0.842532,0.601062,0.704065,0.297795
1,0.842532,0.609867,0.998772,0.490863
1,0.842532,0.615737,0.934919,0.363189
1,0.842532,0.662699,0.984037,0.475293
1,0.842532,0.697919,0.85633,0.465951
1,0.842532,0.70379,0.848963,0.562484
1,0.842532,0.72727,0.907904,0.484635
1,0.842532,0.750751,0.998772,0.481521
1,0.843329,0.492464,0.95211,0.556256
1,0.843329,0.51301,0.920184,0.52823
1,0.843329,0.52475,0.900536,0.325821
1,0.843329,0.52475,0.998772,0.391215
1,0.843329,0.589322,0.706521,0.581168
1,0.843329,0.589322,0.984037,0.422355
1,0.843329,0.601062,0.900536,0.391215
1,0.843329,0.618672,0.954566,0.571826
1,0.843329,0.624543,0.890713,0.307137
1,0.843329,0.639218,0.863698,0.313365
1,0.843329,0.645088,0.861242,0.462837
1,0.843329,0.650958,0.81458,0.55937
1,0.843329,0.653893,0.934919,0.469065
1,0.843329,0.739011,0.915272,0.562484
1,0.843329,0.759556,0.824404,0.562484
1,0.844126,0.474853,0.966845,0.587396
1,0.844126,0.577581,0.96439,0.503319
1,0.844126,0.580516,0.669683,0.55937
1,0.844126,0.589322,0.907904,0.428583
1,0.844126,0.595192,0.984037,0.282225
1,0.844126,0.598127,0.954566,0.509547
1,0.844126,0.615737,0.794933,0.282225
1,0.844126,0.618672,0.998772,0.325821
1,0.844126,0.636283,0.976669,0.300909
1,0.844126,0.639218,0.976669,0.444153
1,0.844126,0.650958,0.848963,0.307137
1,0.844126,0.659763,0.937375,0.297795
1,0.844126,0.718465,0.954566,0.481521
1,0.844126,0.744881,0.878433,0.562484
1,0.844126,0.753686,0.976669,0.472179
1,0.844924,0.492464,0.878433,0.462837
1,0.844924,0.521815,0.836683,0.319593
1,0.844924,0.53062,0.895625,0.304023
1,0.844924,0.53062,0.96439,0.384987
1,0.844924,0.568776,0.834227,0.307137
1,0.844924,0.568776,0.920184,0.356961
1,0.844924,0.580516,0.984037,0.490863
1,0.844924,0.583451,0.755639,0.304023
1,0.844924,0.583451,0.920184,0.285339
1,0.844924,0.583451,0.937375,0.469065
1,0.844924,0.583451,0.942287,0.478407
1,0.844924,0.586386,0.85633,0.447267
1,0.844924,0.586386,0.91036,0.456609
1,0.844924,0.589322,0.875978,0.434811
1,0.844924,0.609867,0.984037,0.478407
1,0.844924,0.612802,0.645124,0.294681
1,0.844924,0.618672,0.895625,0.272883
1,0.844924,0.624543,0.954566,0.350733
1,0.844924,0.639218,0.915272,0.565598
1,0.844924,0.665634,0.96439,0.456609
1,0.844924,0.692049,0.767918,0.565598
1,0.844924,0.712595,0.875978,0.465951
1,0.845721,0.422022,0.984037,0.584282
1,0.845721,0.480724,0.863698,0.478407
1,0.845721,0.501269,0.95211,0.437925
1,0.845721,0.51301,0.930007,0.416127
1,0.845721,0.521815,0.86861,0.518889
1,0.845721,0.521815,0.900536,0.307137
1,0.845721,0.54236,0.834227,0.300909
1,0.845721,0.54823,0.954566,0.319593
1,0.845721,0.565841,0.848963,0.291567
1,0.845721,0.574646,0.998772,0.350733
1,0.845721,0.577581,0.738448,0.584282
1,0.845721,0.583451,0.669683,0.550028
1,0.845721,0.601062,0.984037,0.397443
1,0.845721,0.606932,0.86861,0.578054
1,0.845721,0.615737,0.900536,0.369417
1,0.845721,0.615737,0.966845,0.269769
1,0.845721,0.627478,0.998772,0.322707
1,0.845721,0.633348,0.848963,0.332049
1,0.845721,0.633348,0.934919,0.304023
1,0.845721,0.659763,0.920184,0.300909
1,0.845721,0.71553,0.920184,0.568712
1,0.845721,0.718465,0.984037,0.565598
1,0.845721,0.73314,0.942287,0.565598
1,0.845721,0.741946,0.966845,0.478407
1,0.845721,0.750751,0.831772,0.565598
1,0.846518,0.413217,0.949654,0.602966
1,0.846518,0.463113,0.96439,0.602966
1,0.846518,0.554101,0.777742,0.294681
1,0.846518,0.559971,0.890713,0.313365
1,0.846518,0.568776,0.77283,0.57494
1,0.846518,0.612802,0.937375,0.469065
1,0.846518,0.633348,0.780198,0.456609
1,0.846518,0.659763,0.807213,0.565598
1,0.846518,0.668569,0.984037,0.294681
1,0.846518,0.706725,0.998772,0.475293
1,0.846518,0.765426,0.976669,0.472179
1,0.847315,0.404412,0.984037,0.62165
1,0.847315,0.430827,0.954566,0.565598
1,0.847315,0.439633,0.907904,0.546914
1,0.847315,0.457243,0.807213,0.509547
1,0.847315,0.501269,0.998772,0.5438
1,0.847315,0.53062,0.934919,0.518889
1,0.847315,0.580516,0.907904,0.341391
1,0.847315,0.583451,0.721256,0.537572
1,0.847315,0.598127,0.758095,0.584282
1,0.847315,0.598127,0.976669,0.497091
1,0.847315,0.598127,0.984037,0.403671
1,0.847315,0.603997,0.684418,0.300909
1,0.847315,0.624543,0.765462,0.450381
1,0.847315,0.650958,0.920184,0.447267
1,0.847315,0.668569,0.934919,0.297795
1,0.847315,0.706725,0.890713,0.565598
1,0.847315,0.724335,0.920184,0.465951
1,0.848113,0.445503,0.984037,0.624764
1,0.848113,0.448438,0.888257,0.52823
1,0.848113,0.463113,0.824404,0.493977
1,0.848113,0.480724,0.966845,0.571826
1,0.848113,0.51301,0.998772,0.406785
1,0.848113,0.515945,0.895625,0.304023
1,0.848113,0.51888,0.799845,0.316479
1,0.848113,0.527685,0.966845,0.328935
1,0.848113,0.539425,0.984037,0.322707
1,0.848113,0.545295,0.875978,0.375645
1,0.848113,0.571711,0.728624,0.565598
1,0.848113,0.586386,0.777742,0.52823
