cve_ent,cve_mun,cvegeo,nom_ent,area,perimeter,nom_mun,cov_,cov_id,clase_1,clase_2,clase_3,clase_4,clase_5,clase_6,clase_7,clase_8,clase_9,clase_10,clase_11,clase_12,clase_13,clase_14,clase_15,clase_16
"31","093","31093",Yucatán,17226.74000,170.73376,Tixkokob,"2391","2392",3234.829999999999927,0.000000000000000,0.000000000000000,78.319999999999993,0.000000000000000,0.000000000000000,286.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8953.049999999999272,3939.809999999999945,0.000000000000000,0.000000000000000,0.000000000000000,746.429999999999950
"31","094","31094",Yucatán,23020.51000,228.44979,Tixmehuac,"2392","2393",6181.899999999999636,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,364.110000000000014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16433.490000000001601,0.000000000000000,0.000000000000000,0.000000000000000,49.640000000000001
"31","095","31095",Yucatán,7089.34000,70.26393,Tixpéhual,"2393","2394",1798.849999999999909,0.000000000000000,0.000000000000000,179.280000000000001,0.000000000000000,0.000000000000000,2.370000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3165.969999999999800,1529.880000000000109,0.000000000000000,0.000000000000000,0.000000000000000,418.829999999999984
"31","096","31096",Yucatán,388484.38000,3848.72093,Tizimín,"2394","2395",8101.500000000000000,0.000000000000000,4693.789999999999964,3035.539999999999964,222.289999999999992,5953.720000000000255,210216.720000000001164,0.000000000000000,0.000000000000000,898.320000000000050,6900.090000000000146,139626.179999999993015,1083.210000000000036,1666.049999999999955,4025.780000000000200,1658.700000000000045
"31","097","31097",Yucatán,41322.68000,409.60822,Tunkás,"2395","2396",897.299999999999955,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11942.670000000000073,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28351.090000000000146,0.000000000000000,0.000000000000000,0.000000000000000,132.319999999999993
"31","098","31098",Yucatán,76558.89000,760.23971,Tzucacab,"2396","2397",10435.670000000000073,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16636.450000000000728,0.000000000000000,0.000000000000000,2259.989999999999782,2697.480000000000018,44020.449999999997090,0.000000000000000,0.000000000000000,0.000000000000000,534.519999999999982
"31","099","31099",Yucatán,18767.34000,186.06223,Uayma,"2397","2398",2639.940000000000055,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1870.019999999999982,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14145.229999999999563,0.000000000000000,0.000000000000000,0.000000000000000,89.560000000000002
"31","100","31100",Yucatán,13080.55000,129.62563,Ucú,"2398","2399",133.449999999999989,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,81.030000000000001,809.529999999999973,0.000000000000000,0.000000000000000,0.000000000000000,11387.940000000000509,0.000000000000000,2.340000000000000,0.000000000000000,0.000000000000000,682.870000000000005
"31","101","31101",Yucatán,34909.49000,346.05646,Umán,"2399","2400",7368.750000000000000,0.000000000000000,2.650000000000000,354.290000000000020,0.000000000000000,0.000000000000000,176.280000000000001,0.000000000000000,0.000000000000000,0.000000000000000,3290.289999999999964,21117.790000000000873,0.000000000000000,0.000000000000000,0.000000000000000,2643.010000000000218
"31","102","31102",Yucatán,107824.05000,1069.24356,Valladolid,"2400","2401",7541.800000000000182,0.000000000000000,7.740000000000000,52.390000000000001,0.000000000000000,0.000000000000000,31173.930000000000291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,66525.619999999995343,0.000000000000000,0.000000000000000,0.000000000000000,2471.989999999999782
"31","103","31103",Yucatán,11076.66000,109.81103,Xocchel,"2401","2402",167.009999999999991,0.000000000000000,0.000000000000000,51.280000000000001,0.000000000000000,0.000000000000000,732.379999999999995,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10067.569999999999709,0.000000000000000,0.000000000000000,0.000000000000000,62.960000000000001
"31","104","31104",Yucatán,147423.03000,1462.34564,Yaxcabá,"2402","2403",32256.389999999999418,0.000000000000000,4.650000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14488.750000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,100069.539999999993597,0.000000000000000,0.000000000000000,0.000000000000000,610.299999999999955
"31","105","31105",Yucatán,4950.21000,49.05556,Yaxkukul,"2403","2404",2081.400000000000091,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,81.049999999999997,0.000000000000000,0.000000000000000,0.000000000000000,2524.849999999999909,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,266.829999999999984
"31","106","31106",Yucatán,13177.45000,130.54289,Yobaín,"2404","2405",2457.420000000000073,0.000000000000000,60.840000000000003,999.740000000000009,0.000000000000000,568.250000000000000,1169.539999999999964,0.000000000000000,0.000000000000000,0.000000000000000,4636.090000000000146,3070.619999999999891,0.000000000000000,128.780000000000001,0.000000000000000,89.870000000000005
"31","001","31001",Yucatán,29268.91000,290.23783,Abalá,"2299","2300",1227.859999999999900,0.000000000000000,5.820000000000000,125.689999999999998,0.000000000000000,0.000000000000000,1109.190000000000055,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26580.919999999998254,0.000000000000000,0.000000000000000,0.000000000000000,251.259999999999991
"31","002","31002",Yucatán,13725.16000,136.06331,Acanceh,"2300","2301",1694.049999999999955,0.000000000000000,0.000000000000000,301.019999999999982,0.000000000000000,0.000000000000000,522.370000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10830.940000000000509,0.000000000000000,0.000000000000000,0.000000000000000,387.829999999999984
"31","003","31003",Yucatán,7645.66000,75.87159,Akil,"2301","2302",3944.429999999999836,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,432.550000000000011,0.000000000000000,0.000000000000000,0.000000000000000,268.500000000000000,2835.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,169.960000000000008
"31","004","31004",Yucatán,10846.90000,107.47849,Baca,"2302","2303",4080.510000000000218,0.000000000000000,0.000000000000000,74.260000000000005,0.000000000000000,0.000000000000000,1879.700000000000045,0.000000000000000,0.000000000000000,0.000000000000000,4640.439999999999600,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,179.979999999999990
"31","005","31005",Yucatán,7170.57000,71.06498,Bokobá,"2303","2304",901.870000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,232.280000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5944.920000000000073,0.000000000000000,0.000000000000000,0.000000000000000,94.829999999999998
"31","006","31006",Yucatán,65434.25000,648.28643,Buctzotz,"2304","2305",0.000000000000000,0.000000000000000,32.990000000000002,0.000000000000000,0.000000000000000,0.000000000000000,61586.430000000000291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3509.420000000000073,0.000000000000000,0.000000000000000,0.000000000000000,300.610000000000014
"31","007","31007",Yucatán,10147.40000,100.57051,Cacalchén,"2305","2306",1475.829999999999927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,244.129999999999995,0.000000000000000,0.000000000000000,0.000000000000000,2846.949999999999818,5367.850000000000364,0.000000000000000,0.000000000000000,0.000000000000000,198.840000000000003
"31","008","31008",Yucatán,29074.94000,288.14560,Calotmul,"2306","2307",3902.809999999999945,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6282.890000000000327,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18731.369999999998981,0.000000000000000,0.000000000000000,0.000000000000000,144.449999999999989
"31","009","31009",Yucatán,12880.88000,127.62657,Cansahcab,"2307","2308",3315.559999999999945,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2525.190000000000055,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6790.550000000000182,0.000000000000000,0.000000000000000,0.000000000000000,254.030000000000001
"31","010","31010",Yucatán,35625.97000,353.42205,Cantamayec,"2308","2309",814.090000000000032,0.000000000000000,0.000000000000000,25.559999999999999,0.000000000000000,0.000000000000000,450.850000000000023,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34261.430000000000291,0.000000000000000,0.000000000000000,0.000000000000000,52.420000000000002
"31","011","31011",Yucatán,60287.13000,597.58699,Celestún,"2309","2310",0.000000000000000,0.000000000000000,166.590000000000003,2005.839999999999918,0.000000000000000,13983.659999999999854,1215.970000000000027,897.850000000000023,0.000000000000000,0.000000000000000,16029.850000000000364,2578.010000000000218,1232.549999999999955,761.649999999999977,19270.610000000000582,85.349999999999994
"31","012","31012",Yucatán,54253.94000,537.66777,Cenotillo,"2310","2311",612.409999999999968,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34035.339999999996508,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19398.029999999998836,0.000000000000000,0.000000000000000,0.000000000000000,200.990000000000009
"31","013","31013",Yucatán,6333.98000,62.76617,Conkal,"2311","2312",316.389999999999986,0.000000000000000,0.000000000000000,29.090000000000000,0.000000000000000,0.000000000000000,296.389999999999986,0.000000000000000,0.000000000000000,0.000000000000000,2596.599999999999909,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3101.130000000000109
"31","014","31014",Yucatán,13589.81000,134.76718,Cuncunul,"2312","2313",165.039999999999992,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,345.370000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12988.309999999999491,0.000000000000000,0.000000000000000,0.000000000000000,86.859999999999999
"31","015","31015",Yucatán,9348.41000,92.69076,Cuzamá,"2313","2314",429.689999999999998,0.000000000000000,6.690000000000000,18.579999999999998,0.000000000000000,0.000000000000000,80.189999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8706.739999999999782,0.000000000000000,0.000000000000000,0.000000000000000,112.810000000000002
"31","016","31016",Yucatán,11465.42000,113.79189,Chacsinkín,"2314","2315",4198.180000000000291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,518.470000000000027,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6612.640000000000327,0.000000000000000,0.000000000000000,0.000000000000000,139.560000000000002
"31","017","31017",Yucatán,44348.89000,439.89861,Chankom,"2315","2316",9320.229999999999563,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2173.449999999999818,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32647.150000000001455,0.000000000000000,0.000000000000000,0.000000000000000,201.919999999999987
"31","018","31018",Yucatán,16940.66000,168.03446,Chapab,"2316","2317",1427.170000000000073,0.000000000000000,7.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,254.939999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14857.100000000000364,0.000000000000000,0.000000000000000,0.000000000000000,135.680000000000007
"31","019","31019",Yucatán,139846.00000,1386.41357,Chemax,"2317","2318",13848.950000000000728,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15468.729999999999563,0.000000000000000,0.000000000000000,4103.899999999999636,0.000000000000000,105384.179999999993015,0.000000000000000,0.000000000000000,0.000000000000000,946.110000000000014
"31","020","31020",Yucatán,4427.38000,43.86840,Chicxulub Pueblo,"2318","2319",996.759999999999991,0.000000000000000,0.000000000000000,160.610000000000014,0.000000000000000,0.000000000000000,31.129999999999999,0.000000000000000,0.000000000000000,0.000000000000000,2733.579999999999927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,509.290000000000020
