ageb_id,year,budget,budget_spl,stress,cat_vul,ex_cat_vul
"8354","2060","1000",action_budget,base,"4","5"
"8355","2060","1000",action_budget,base,"2","4"
"8356","2060","1000",action_budget,base,"4","5"
"8357","2060","1000",action_budget,base,"2","4"
"8358","2060","1000",action_budget,base,"3","5"
"8359","2060","1000",action_budget,base,"2","4"
"8360","2060","1000",action_budget,base,"4","5"
"8361","2060","1000",action_budget,base,"4","5"
"8362","2060","1000",action_budget,base,"2","4"
"8363","2060","1000",action_budget,base,"4","5"
"8364","2060","1000",action_budget,base,"3","5"
"8365","2060","1000",action_budget,base,"4","5"
"8366","2060","1000",action_budget,base,"2","4"
"8367","2060","1000",action_budget,base,"2","4"
"8368","2060","1000",action_budget,base,"4","5"
"8369","2060","1000",action_budget,base,"2","4"
"8370","2060","1000",action_budget,base,"3","5"
"8371","2060","1000",action_budget,base,"3","5"
"8372","2060","1000",action_budget,base,"4","5"
"8373","2060","1000",action_budget,base,"1","4"
"8374","2060","1000",action_budget,base,"4","5"
"8375","2060","1000",action_budget,base,"3","5"
"8376","2060","1000",action_budget,base,"4","5"
"8377","2060","1000",action_budget,base,"4","5"
"8378","2060","1000",action_budget,base,"1","4"
"8379","2060","1000",action_budget,base,"3","5"
"8380","2060","1000",action_budget,base,"4","5"
"8381","2060","1000",action_budget,base,"4","5"
"8382","2060","1000",action_budget,base,"1","4"
"8383","2060","1000",action_budget,base,"2","4"
"8384","2060","1000",action_budget,base,"1","4"
"8385","2060","1000",action_budget,base,"1","4"
"8386","2060","1000",action_budget,base,"1","4"
"8387","2060","1000",action_budget,base,"1","4"
"8388","2060","1000",action_budget,base,"1","3"
"8389","2060","1000",action_budget,base,"1","3"
"8390","2060","1000",action_budget,base,"2","3"
"5959","2060","1000",action_budget,base,"1","4"
"5960","2060","1000",action_budget,base,"1","4"
"5961","2060","1000",action_budget,base,"1","4"
"5962","2060","1000",action_budget,base,"1","4"
"5963","2060","1000",action_budget,base,"4","5"
"5964","2060","1000",action_budget,base,"1","4"
"5965","2060","1000",action_budget,base,"4","5"
"5966","2060","1000",action_budget,base,"4","5"
"5967","2060","1000",action_budget,base,"2","4"
"5968","2060","1000",action_budget,base,"4","5"
"5969","2060","1000",action_budget,base,"1","4"
"5970","2060","1000",action_budget,base,"3","5"
"5971","2060","1000",action_budget,base,"3","5"
"5972","2060","1000",action_budget,base,"3","5"
"5973","2060","1000",action_budget,base,"2","4"
"5974","2060","1000",action_budget,base,"1","4"
"5975","2060","1000",action_budget,base,"1","4"
"5976","2060","1000",action_budget,base,"4","5"
"5977","2060","1000",action_budget,base,"3","5"
"5978","2060","1000",action_budget,base,"1","4"
"5979","2060","1000",action_budget,base,"1","4"
"5980","2060","1000",action_budget,base,"4","5"
"5981","2060","1000",action_budget,base,"1","4"
"5982","2060","1000",action_budget,base,"2","4"
"5983","2060","1000",action_budget,base,"4","5"
"5984","2060","1000",action_budget,base,"1","4"
"5985","2060","1000",action_budget,base,"4","5"
"5986","2060","1000",action_budget,base,"4","5"
"5987","2060","1000",action_budget,base,"4","5"
"5988","2060","1000",action_budget,base,"2","4"
"5989","2060","1000",action_budget,base,"2","4"
"5990","2060","1000",action_budget,base,"3","5"
"5991","2060","1000",action_budget,base,"3","5"
"5992","2060","1000",action_budget,base,"1","4"
"5993","2060","1000",action_budget,base,"4","5"
"5994","2060","1000",action_budget,base,"4","5"
"5995","2060","1000",action_budget,base,"4","5"
"5996","2060","1000",action_budget,base,"4","5"
"5997","2060","1000",action_budget,base,"3","5"
"5998","2060","1000",action_budget,base,"2","4"
"5999","2060","1000",action_budget,base,"2","4"
"6000","2060","1000",action_budget,base,"4","5"
"6001","2060","1000",action_budget,base,"4","5"
"6002","2060","1000",action_budget,base,"4","5"
"6003","2060","1000",action_budget,base,"1","4"
"6004","2060","1000",action_budget,base,"1","4"
"6005","2060","1000",action_budget,base,"3","5"
"6006","2060","1000",action_budget,base,"3","5"
"6007","2060","1000",action_budget,base,"1","4"
"6008","2060","1000",action_budget,base,"1","4"
"6009","2060","1000",action_budget,base,"1","4"
"6010","2060","1000",action_budget,base,"1","4"
"6011","2060","1000",action_budget,base,"4","5"
"6012","2060","1000",action_budget,base,"4","5"
"6013","2060","1000",action_budget,base,"3","5"
"6014","2060","1000",action_budget,base,"4","5"
"6015","2060","1000",action_budget,base,"4","5"
"6016","2060","1000",action_budget,base,"4","5"
"6017","2060","1000",action_budget,base,"4","5"
"6018","2060","1000",action_budget,base,"4","5"
"6019","2060","1000",action_budget,base,"4","5"
"6020","2060","1000",action_budget,base,"2","4"
"6021","2060","1000",action_budget,base,"1","4"
"6022","2060","1000",action_budget,base,"4","5"
"6023","2060","1000",action_budget,base,"3","5"
"6024","2060","1000",action_budget,base,"4","5"
"6025","2060","1000",action_budget,base,"4","5"
"6026","2060","1000",action_budget,base,"4","5"
"6027","2060","1000",action_budget,base,"3","5"
"6028","2060","1000",action_budget,base,"4","5"
"6029","2060","1000",action_budget,base,"4","5"
"6030","2060","1000",action_budget,base,"4","5"
"6031","2060","1000",action_budget,base,"3","5"
"6032","2060","1000",action_budget,base,"4","5"
"6033","2060","1000",action_budget,base,"5","5"
"6034","2060","1000",action_budget,base,"1","4"
"6035","2060","1000",action_budget,base,"1","4"
"6036","2060","1000",action_budget,base,"1","4"
"6037","2060","1000",action_budget,base,"4","5"
"6038","2060","1000",action_budget,base,"4","5"
"6039","2060","1000",action_budget,base,"1","4"
"6040","2060","1000",action_budget,base,"4","5"
"6041","2060","1000",action_budget,base,"4","5"
"6042","2060","1000",action_budget,base,"3","5"
"6043","2060","1000",action_budget,base,"1","4"
"6044","2060","1000",action_budget,base,"3","5"
"6045","2060","1000",action_budget,base,"1","4"
"6046","2060","1000",action_budget,base,"4","5"
"6047","2060","1000",action_budget,base,"3","5"
"6048","2060","1000",action_budget,base,"3","5"
"6049","2060","1000",action_budget,base,"4","5"
"6050","2060","1000",action_budget,base,"1","4"
"6051","2060","1000",action_budget,base,"4","5"
"6052","2060","1000",action_budget,base,"4","5"
"6053","2060","1000",action_budget,base,"1","4"
"6054","2060","1000",action_budget,base,"1","4"
"6055","2060","1000",action_budget,base,"1","3"
"6056","2060","1000",action_budget,base,"1","4"
"6057","2060","1000",action_budget,base,"4","5"
"6058","2060","1000",action_budget,base,"4","5"
"6059","2060","1000",action_budget,base,"5","5"
"6060","2060","1000",action_budget,base,"1","4"
"6061","2060","1000",action_budget,base,"1","4"
"6062","2060","1000",action_budget,base,"4","5"
"6063","2060","1000",action_budget,base,"4","5"
"6064","2060","1000",action_budget,base,"4","5"
"6065","2060","1000",action_budget,base,"4","5"
"6066","2060","1000",action_budget,base,"4","5"
"6067","2060","1000",action_budget,base,"4","5"
"6068","2060","1000",action_budget,base,"4","5"
"6069","2060","1000",action_budget,base,"4","5"
"6070","2060","1000",action_budget,base,"4","5"
"6071","2060","1000",action_budget,base,"4","5"
"6072","2060","1000",action_budget,base,"4","5"
"6073","2060","1000",action_budget,base,"4","5"
"6074","2060","1000",action_budget,base,"4","5"
"6075","2060","1000",action_budget,base,"4","5"
"6076","2060","1000",action_budget,base,"4","5"
"6077","2060","1000",action_budget,base,"4","5"
"6078","2060","1000",action_budget,base,"4","5"
"6079","2060","1000",action_budget,base,"4","5"
"6080","2060","1000",action_budget,base,"4","5"
"6081","2060","1000",action_budget,base,"3","5"
"6082","2060","1000",action_budget,base,"1","4"
"6083","2060","1000",action_budget,base,"1","4"
"6084","2060","1000",action_budget,base,"4","5"
"6085","2060","1000",action_budget,base,"4","5"
"6086","2060","1000",action_budget,base,"4","5"
"6087","2060","1000",action_budget,base,"4","5"
"6088","2060","1000",action_budget,base,"4","5"
"6089","2060","1000",action_budget,base,"4","5"
"6090","2060","1000",action_budget,base,"4","5"
"6091","2060","1000",action_budget,base,"4","5"
"6092","2060","1000",action_budget,base,"3","5"
"6093","2060","1000",action_budget,base,"4","5"
"6094","2060","1000",action_budget,base,"1","3"
"6095","2060","1000",action_budget,base,"1","4"
"6096","2060","1000",action_budget,base,"1","3"
"6097","2060","1000",action_budget,base,"3","5"
"6098","2060","1000",action_budget,base,"1","3"
"6099","2060","1000",action_budget,base,"1","4"
"6100","2060","1000",action_budget,base,"1","3"
"6101","2060","1000",action_budget,base,"4","5"
"6102","2060","1000",action_budget,base,"4","5"
"6103","2060","1000",action_budget,base,"3","5"
"6104","2060","1000",action_budget,base,"4","5"
"6105","2060","1000",action_budget,base,"4","5"
"6106","2060","1000",action_budget,base,"4","5"
"6107","2060","1000",action_budget,base,"4","5"
"6108","2060","1000",action_budget,base,"4","5"
"6109","2060","1000",action_budget,base,"4","5"
"6110","2060","1000",action_budget,base,"3","5"
"6111","2060","1000",action_budget,base,"3","5"
"6112","2060","1000",action_budget,base,"4","5"
"6113","2060","1000",action_budget,base,"1","4"
"6114","2060","1000",action_budget,base,"1","3"
"6115","2060","1000",action_budget,base,"4","5"
"6116","2060","1000",action_budget,base,"4","5"
"6117","2060","1000",action_budget,base,"2","4"
"6118","2060","1000",action_budget,base,"2","3"
"6119","2060","1000",action_budget,base,"2","3"
"6120","2060","1000",action_budget,base,"2","3"
"6121","2060","1000",action_budget,base,"2","4"
"6122","2060","1000",action_budget,base,"4","5"
"6123","2060","1000",action_budget,base,"4","5"
"6124","2060","1000",action_budget,base,"4","5"
"6125","2060","1000",action_budget,base,"4","5"
"6126","2060","1000",action_budget,base,"4","5"
"6127","2060","1000",action_budget,base,"4","5"
"6128","2060","1000",action_budget,base,"4","5"
"6129","2060","1000",action_budget,base,"4","5"
"6130","2060","1000",action_budget,base,"2","3"
"6131","2060","1000",action_budget,base,"2","3"
"6132","2060","1000",action_budget,base,"2","3"
"6133","2060","1000",action_budget,base,"2","3"
"6134","2060","1000",action_budget,base,"2","3"
"6135","2060","1000",action_budget,base,"2","3"
"6136","2060","1000",action_budget,base,"2","3"
"6137","2060","1000",action_budget,base,"4","5"
"6138","2060","1000",action_budget,base,"4","5"
"6139","2060","1000",action_budget,base,"4","5"
"6140","2060","1000",action_budget,base,"4","5"
"6141","2060","1000",action_budget,base,"4","5"
"6142","2060","1000",action_budget,base,"4","5"
"6143","2060","1000",action_budget,base,"1","3"
"6144","2060","1000",action_budget,base,"4","5"
"6145","2060","1000",action_budget,base,"2","3"
"6146","2060","1000",action_budget,base,"2","3"
"6147","2060","1000",action_budget,base,"2","3"
"6148","2060","1000",action_budget,base,"2","3"
"6149","2060","1000",action_budget,base,"2","4"
"6150","2060","1000",action_budget,base,"4","5"
"6151","2060","1000",action_budget,base,"4","5"
"6152","2060","1000",action_budget,base,"4","5"
"6153","2060","1000",action_budget,base,"4","5"
"6154","2060","1000",action_budget,base,"4","5"
"6155","2060","1000",action_budget,base,"4","5"
"6156","2060","1000",action_budget,base,"4","5"
"6157","2060","1000",action_budget,base,"4","5"
"6158","2060","1000",action_budget,base,"2","4"
"6159","2060","1000",action_budget,base,"2","3"
"6160","2060","1000",action_budget,base,"4","5"
"6161","2060","1000",action_budget,base,"4","5"
"6162","2060","1000",action_budget,base,"1","3"
"6163","2060","1000",action_budget,base,"4","5"
"6164","2060","1000",action_budget,base,"1","3"
"6165","2060","1000",action_budget,base,"1","3"
"6166","2060","1000",action_budget,base,"1","3"
"6167","2060","1000",action_budget,base,"1","3"
"6168","2060","1000",action_budget,base,"1","3"
"6169","2060","1000",action_budget,base,"1","3"
"6170","2060","1000",action_budget,base,"1","3"
"6171","2060","1000",action_budget,base,"1","3"
"6172","2060","1000",action_budget,base,"1","3"
"6173","2060","1000",action_budget,base,"1","3"
"6174","2060","1000",action_budget,base,"1","3"
"6175","2060","1000",action_budget,base,"1","3"
"6176","2060","1000",action_budget,base,"1","3"
"6177","2060","1000",action_budget,base,"1","3"
"6178","2060","1000",action_budget,base,"1","3"
"6179","2060","1000",action_budget,base,"1","3"
"6180","2060","1000",action_budget,base,"1","3"
"6181","2060","1000",action_budget,base,"4","5"
"6182","2060","1000",action_budget,base,"1","3"
"6183","2060","1000",action_budget,base,"4","5"
"6184","2060","1000",action_budget,base,"4","5"
"6185","2060","1000",action_budget,base,"1","3"
"6186","2060","1000",action_budget,base,"4","5"
"6187","2060","1000",action_budget,base,"1","3"
"6188","2060","1000",action_budget,base,"1","3"
"6189","2060","1000",action_budget,base,"1","3"
"6190","2060","1000",action_budget,base,"1","3"
"6191","2060","1000",action_budget,base,"1","3"
"6192","2060","1000",action_budget,base,"4","5"
"6193","2060","1000",action_budget,base,"4","5"
"6194","2060","1000",action_budget,base,"1","3"
"6195","2060","1000",action_budget,base,"1","3"
"6196","2060","1000",action_budget,base,"1","3"
"6197","2060","1000",action_budget,base,"1","4"
"6198","2060","1000",action_budget,base,"4","5"
"6199","2060","1000",action_budget,base,"1","3"
"6200","2060","1000",action_budget,base,"4","5"
"6201","2060","1000",action_budget,base,"1","3"
"6202","2060","1000",action_budget,base,"1","3"
"6203","2060","1000",action_budget,base,"4","5"
"6204","2060","1000",action_budget,base,"4","5"
"6205","2060","1000",action_budget,base,"4","5"
"6206","2060","1000",action_budget,base,"4","5"
"6207","2060","1000",action_budget,base,"4","5"
"6208","2060","1000",action_budget,base,"4","5"
"6209","2060","1000",action_budget,base,"4","5"
"6210","2060","1000",action_budget,base,"4","5"
"6211","2060","1000",action_budget,base,"4","5"
"6212","2060","1000",action_budget,base,"1","3"
"6213","2060","1000",action_budget,base,"1","4"
"6214","2060","1000",action_budget,base,"1","3"
"6215","2060","1000",action_budget,base,"4","5"
"6216","2060","1000",action_budget,base,"1","3"
"6217","2060","1000",action_budget,base,"4","5"
"6218","2060","1000",action_budget,base,"1","3"
"6219","2060","1000",action_budget,base,"3","5"
"6220","2060","1000",action_budget,base,"1","3"
"6221","2060","1000",action_budget,base,"1","3"
"6222","2060","1000",action_budget,base,"3","5"
"6223","2060","1000",action_budget,base,"3","5"
"6224","2060","1000",action_budget,base,"3","5"
"6225","2060","1000",action_budget,base,"3","5"
"6226","2060","1000",action_budget,base,"4","5"
"6227","2060","1000",action_budget,base,"3","5"
"6228","2060","1000",action_budget,base,"3","5"
"6229","2060","1000",action_budget,base,"3","5"
"6230","2060","1000",action_budget,base,"3","5"
"6231","2060","1000",action_budget,base,"3","5"
"6232","2060","1000",action_budget,base,"4","5"
"6233","2060","1000",action_budget,base,"4","5"
"6234","2060","1000",action_budget,base,"3","5"
"6235","2060","1000",action_budget,base,"1","3"
"6236","2060","1000",action_budget,base,"3","5"
"6237","2060","1000",action_budget,base,"3","5"
"6238","2060","1000",action_budget,base,"3","5"
"6239","2060","1000",action_budget,base,"1","3"
"6240","2060","1000",action_budget,base,"2","5"
"6241","2060","1000",action_budget,base,"2","5"
"6242","2060","1000",action_budget,base,"3","5"
"6243","2060","1000",action_budget,base,"2","4"
"6244","2060","1000",action_budget,base,"2","5"
"6245","2060","1000",action_budget,base,"2","4"
"6246","2060","1000",action_budget,base,"3","4"
"6247","2060","1000",action_budget,base,"3","4"
"6248","2060","1000",action_budget,base,"3","5"
"6249","2060","1000",action_budget,base,"1","3"
"6250","2060","1000",action_budget,base,"1","3"
"6251","2060","1000",action_budget,base,"1","4"
"6252","2060","1000",action_budget,base,"4","5"
"6253","2060","1000",action_budget,base,"2","3"
"6254","2060","1000",action_budget,base,"5","5"
"6255","2060","1000",action_budget,base,"2","3"
"6256","2060","1000",action_budget,base,"2","3"
"6257","2060","1000",action_budget,base,"2","3"
"6258","2060","1000",action_budget,base,"1","4"
"6259","2060","1000",action_budget,base,"1","3"
"6260","2060","1000",action_budget,base,"1","3"
"6261","2060","1000",action_budget,base,"1","3"
"6262","2060","1000",action_budget,base,"1","4"
"6263","2060","1000",action_budget,base,"1","3"
"6264","2060","1000",action_budget,base,"2","4"
"6265","2060","1000",action_budget,base,"2","4"
"6266","2060","1000",action_budget,base,"2","4"
"6267","2060","1000",action_budget,base,"1","3"
"6268","2060","1000",action_budget,base,"1","3"
"6269","2060","1000",action_budget,base,"1","3"
"6270","2060","1000",action_budget,base,"1","3"
"6271","2060","1000",action_budget,base,"1","3"
"6272","2060","1000",action_budget,base,"4","5"
"6273","2060","1000",action_budget,base,"2","4"
"6274","2060","1000",action_budget,base,"2","3"
"6275","2060","1000",action_budget,base,"2","4"
"6276","2060","1000",action_budget,base,"4","5"
"6277","2060","1000",action_budget,base,"1","4"
"6278","2060","1000",action_budget,base,"4","5"
"6279","2060","1000",action_budget,base,"1","4"
"6280","2060","1000",action_budget,base,"4","5"
"6281","2060","1000",action_budget,base,"1","4"
"6282","2060","1000",action_budget,base,"1","4"
"6283","2060","1000",action_budget,base,"1","4"
"6284","2060","1000",action_budget,base,"1","4"
"6285","2060","1000",action_budget,base,"1","4"
"6286","2060","1000",action_budget,base,"3","5"
"6287","2060","1000",action_budget,base,"1","3"
"6288","2060","1000",action_budget,base,"3","5"
"6289","2060","1000",action_budget,base,"4","5"
"6290","2060","1000",action_budget,base,"4","5"
"6291","2060","1000",action_budget,base,"4","5"
"6292","2060","1000",action_budget,base,"4","5"
"6293","2060","1000",action_budget,base,"4","5"
"6294","2060","1000",action_budget,base,"1","3"
"6295","2060","1000",action_budget,base,"4","5"
"6296","2060","1000",action_budget,base,"1","4"
"6297","2060","1000",action_budget,base,"3","5"
"6298","2060","1000",action_budget,base,"4","5"
"6299","2060","1000",action_budget,base,"1","4"
"6300","2060","1000",action_budget,base,"1","4"
"6301","2060","1000",action_budget,base,"2","4"
"6302","2060","1000",action_budget,base,"4","5"
"6303","2060","1000",action_budget,base,"4","5"
"6304","2060","1000",action_budget,base,"4","5"
"6305","2060","1000",action_budget,base,"4","5"
"6306","2060","1000",action_budget,base,"4","5"
"6307","2060","1000",action_budget,base,"4","5"
"6308","2060","1000",action_budget,base,"4","5"
"6309","2060","1000",action_budget,base,"4","5"
"6310","2060","1000",action_budget,base,"1","4"
"6311","2060","1000",action_budget,base,"4","5"
"6312","2060","1000",action_budget,base,"1","4"
"6313","2060","1000",action_budget,base,"2","4"
"6314","2060","1000",action_budget,base,"2","4"
"6315","2060","1000",action_budget,base,"2","4"
"6316","2060","1000",action_budget,base,"1","4"
"6317","2060","1000",action_budget,base,"1","4"
"6318","2060","1000",action_budget,base,"1","3"
"6319","2060","1000",action_budget,base,"4","5"
"6320","2060","1000",action_budget,base,"1","3"
"6321","2060","1000",action_budget,base,"1","3"
"6322","2060","1000",action_budget,base,"1","3"
"6323","2060","1000",action_budget,base,"4","5"
"6324","2060","1000",action_budget,base,"4","5"
"6325","2060","1000",action_budget,base,"4","5"
"6326","2060","1000",action_budget,base,"4","5"
"6327","2060","1000",action_budget,base,"4","5"
"6328","2060","1000",action_budget,base,"3","5"
"6329","2060","1000",action_budget,base,"4","5"
"6330","2060","1000",action_budget,base,"1","4"
"6331","2060","1000",action_budget,base,"3","5"
"6332","2060","1000",action_budget,base,"3","4"
"6333","2060","1000",action_budget,base,"4","5"
"6334","2060","1000",action_budget,base,"2","4"
"6335","2060","1000",action_budget,base,"1","4"
"6336","2060","1000",action_budget,base,"1","3"
"6337","2060","1000",action_budget,base,"4","5"
"6338","2060","1000",action_budget,base,"4","5"
"6339","2060","1000",action_budget,base,"4","5"
"6340","2060","1000",action_budget,base,"4","5"
"6341","2060","1000",action_budget,base,"4","5"
"6342","2060","1000",action_budget,base,"4","5"
"6343","2060","1000",action_budget,base,"3","5"
"6344","2060","1000",action_budget,base,"3","5"
"6345","2060","1000",action_budget,base,"1","3"
"6346","2060","1000",action_budget,base,"3","5"
"6347","2060","1000",action_budget,base,"3","5"
"6348","2060","1000",action_budget,base,"2","4"
"6349","2060","1000",action_budget,base,"3","5"
"6350","2060","1000",action_budget,base,"1","4"
"6351","2060","1000",action_budget,base,"1","4"
"6352","2060","1000",action_budget,base,"1","4"
"6353","2060","1000",action_budget,base,"4","5"
"6354","2060","1000",action_budget,base,"4","5"
"6355","2060","1000",action_budget,base,"4","5"
"6356","2060","1000",action_budget,base,"4","5"
"6357","2060","1000",action_budget,base,"4","5"
"6358","2060","1000",action_budget,base,"3","5"
"6359","2060","1000",action_budget,base,"3","5"
"6360","2060","1000",action_budget,base,"1","4"
"6361","2060","1000",action_budget,base,"4","5"
"6362","2060","1000",action_budget,base,"1","4"
"6363","2060","1000",action_budget,base,"1","4"
"6364","2060","1000",action_budget,base,"1","4"
"6365","2060","1000",action_budget,base,"3","4"
"6366","2060","1000",action_budget,base,"2","4"
"6367","2060","1000",action_budget,base,"3","5"
"6368","2060","1000",action_budget,base,"3","4"
"6369","2060","1000",action_budget,base,"4","5"
"6370","2060","1000",action_budget,base,"4","5"
"6371","2060","1000",action_budget,base,"4","5"
"6372","2060","1000",action_budget,base,"4","5"
"6373","2060","1000",action_budget,base,"4","5"
"6374","2060","1000",action_budget,base,"3","5"
"6375","2060","1000",action_budget,base,"4","5"
"6376","2060","1000",action_budget,base,"4","5"
"6377","2060","1000",action_budget,base,"1","4"
"6378","2060","1000",action_budget,base,"1","4"
"6379","2060","1000",action_budget,base,"4","5"
"6380","2060","1000",action_budget,base,"1","4"
"6381","2060","1000",action_budget,base,"3","4"
"6382","2060","1000",action_budget,base,"2","4"
"6383","2060","1000",action_budget,base,"1","4"
"6384","2060","1000",action_budget,base,"4","5"
"6385","2060","1000",action_budget,base,"3","5"
"6386","2060","1000",action_budget,base,"4","5"
"6387","2060","1000",action_budget,base,"3","5"
"6388","2060","1000",action_budget,base,"4","5"
"6389","2060","1000",action_budget,base,"3","5"
"6390","2060","1000",action_budget,base,"4","5"
"6391","2060","1000",action_budget,base,"1","4"
"6392","2060","1000",action_budget,base,"4","5"
"6393","2060","1000",action_budget,base,"1","4"
"6394","2060","1000",action_budget,base,"1","3"
"6395","2060","1000",action_budget,base,"1","3"
"6396","2060","1000",action_budget,base,"2","3"
"6397","2060","1000",action_budget,base,"2","3"
"6398","2060","1000",action_budget,base,"2","3"
"6399","2060","1000",action_budget,base,"4","5"
"6400","2060","1000",action_budget,base,"3","5"
"6401","2060","1000",action_budget,base,"3","5"
"6402","2060","1000",action_budget,base,"3","5"
"6403","2060","1000",action_budget,base,"2","4"
"6404","2060","1000",action_budget,base,"2","4"
"6405","2060","1000",action_budget,base,"4","5"
"6406","2060","1000",action_budget,base,"3","4"
"6407","2060","1000",action_budget,base,"3","5"
"6408","2060","1000",action_budget,base,"4","5"
"6409","2060","1000",action_budget,base,"3","4"
"6410","2060","1000",action_budget,base,"3","4"
"6411","2060","1000",action_budget,base,"2","4"
"6412","2060","1000",action_budget,base,"1","3"
"6413","2060","1000",action_budget,base,"1","3"
"6414","2060","1000",action_budget,base,"1","3"
"6415","2060","1000",action_budget,base,"1","3"
"6416","2060","1000",action_budget,base,"1","3"
"6417","2060","1000",action_budget,base,"3","5"
"6418","2060","1000",action_budget,base,"1","4"
"6419","2060","1000",action_budget,base,"1","3"
"6420","2060","1000",action_budget,base,"4","5"
"6421","2060","1000",action_budget,base,"3","4"
"6422","2060","1000",action_budget,base,"1","3"
"6423","2060","1000",action_budget,base,"2","3"
"6424","2060","1000",action_budget,base,"2","3"
"6425","2060","1000",action_budget,base,"1","4"
"6426","2060","1000",action_budget,base,"3","5"
"6427","2060","1000",action_budget,base,"3","4"
"6428","2060","1000",action_budget,base,"1","4"
"6429","2060","1000",action_budget,base,"3","5"
"6430","2060","1000",action_budget,base,"4","5"
"6431","2060","1000",action_budget,base,"1","3"
"6432","2060","1000",action_budget,base,"1","3"
"6433","2060","1000",action_budget,base,"1","3"
"6434","2060","1000",action_budget,base,"3","5"
"6435","2060","1000",action_budget,base,"2","4"
"6436","2060","1000",action_budget,base,"2","4"
"6437","2060","1000",action_budget,base,"4","5"
"6438","2060","1000",action_budget,base,"3","5"
"6439","2060","1000",action_budget,base,"3","5"
"6440","2060","1000",action_budget,base,"3","5"
"6441","2060","1000",action_budget,base,"3","5"
"6442","2060","1000",action_budget,base,"3","5"
"6443","2060","1000",action_budget,base,"2","4"
"6444","2060","1000",action_budget,base,"3","4"
"6445","2060","1000",action_budget,base,"1","3"
"6446","2060","1000",action_budget,base,"2","4"
"6447","2060","1000",action_budget,base,"1","3"
"6448","2060","1000",action_budget,base,"2","4"
"6449","2060","1000",action_budget,base,"3","5"
"6450","2060","1000",action_budget,base,"3","5"
"6451","2060","1000",action_budget,base,"3","5"
"6452","2060","1000",action_budget,base,"3","5"
"6453","2060","1000",action_budget,base,"2","4"
"6454","2060","1000",action_budget,base,"2","4"
"6455","2060","1000",action_budget,base,"2","4"
"6456","2060","1000",action_budget,base,"2","4"
"6457","2060","1000",action_budget,base,"3","5"
"6458","2060","1000",action_budget,base,"4","5"
"6459","2060","1000",action_budget,base,"3","5"
"6460","2060","1000",action_budget,base,"4","5"
"6461","2060","1000",action_budget,base,"3","5"
"6462","2060","1000",action_budget,base,"3","5"
"6463","2060","1000",action_budget,base,"3","5"
"6464","2060","1000",action_budget,base,"3","5"
"6465","2060","1000",action_budget,base,"3","5"
"6466","2060","1000",action_budget,base,"3","5"
"6467","2060","1000",action_budget,base,"3","5"
"6468","2060","1000",action_budget,base,"3","5"
"6469","2060","1000",action_budget,base,"1","3"
"6470","2060","1000",action_budget,base,"1","3"
"6471","2060","1000",action_budget,base,"1","3"
"6472","2060","1000",action_budget,base,"2","4"
"6473","2060","1000",action_budget,base,"2","4"
"6474","2060","1000",action_budget,base,"3","5"
"6475","2060","1000",action_budget,base,"3","5"
"6476","2060","1000",action_budget,base,"4","5"
"6477","2060","1000",action_budget,base,"4","5"
"6478","2060","1000",action_budget,base,"4","5"
"6479","2060","1000",action_budget,base,"2","3"
"6480","2060","1000",action_budget,base,"2","3"
"6481","2060","1000",action_budget,base,"1","3"
"6482","2060","1000",action_budget,base,"1","3"
"6483","2060","1000",action_budget,base,"1","3"
"6484","2060","1000",action_budget,base,"1","3"
"6485","2060","1000",action_budget,base,"1","3"
"6486","2060","1000",action_budget,base,"2","3"
"6487","2060","1000",action_budget,base,"1","3"
"6488","2060","1000",action_budget,base,"1","3"
"6489","2060","1000",action_budget,base,"1","3"
"6490","2060","1000",action_budget,base,"2","3"
"6491","2060","1000",action_budget,base,"3","5"
"6492","2060","1000",action_budget,base,"2","3"
"6493","2060","1000",action_budget,base,"2","3"
"6494","2060","1000",action_budget,base,"1","3"
"6495","2060","1000",action_budget,base,"5","5"
"6496","2060","1000",action_budget,base,"5","5"
"6497","2060","1000",action_budget,base,"4","5"
"6498","2060","1000",action_budget,base,"4","5"
"6499","2060","1000",action_budget,base,"4","5"
"6500","2060","1000",action_budget,base,"4","5"
"6501","2060","1000",action_budget,base,"4","5"
"6502","2060","1000",action_budget,base,"4","5"
"6503","2060","1000",action_budget,base,"4","5"
"6504","2060","1000",action_budget,base,"5","5"
"6505","2060","1000",action_budget,base,"5","5"
"6506","2060","1000",action_budget,base,"4","5"
"6507","2060","1000",action_budget,base,"4","5"
"6508","2060","1000",action_budget,base,"3","5"
"6509","2060","1000",action_budget,base,"4","5"
"6510","2060","1000",action_budget,base,"4","5"
"6511","2060","1000",action_budget,base,"4","5"
"6512","2060","1000",action_budget,base,"5","5"
"6513","2060","1000",action_budget,base,"5","5"
"6514","2060","1000",action_budget,base,"4","5"
"6515","2060","1000",action_budget,base,"5","5"
"6516","2060","1000",action_budget,base,"4","5"
"6517","2060","1000",action_budget,base,"3","5"
"6518","2060","1000",action_budget,base,"3","5"
"6519","2060","1000",action_budget,base,"4","5"
"6520","2060","1000",action_budget,base,"4","5"
"6521","2060","1000",action_budget,base,"4","5"
"6522","2060","1000",action_budget,base,"4","5"
"6523","2060","1000",action_budget,base,"4","5"
"6524","2060","1000",action_budget,base,"4","5"
"6525","2060","1000",action_budget,base,"4","5"
"6526","2060","1000",action_budget,base,"4","5"
"6527","2060","1000",action_budget,base,"3","5"
"6528","2060","1000",action_budget,base,"5","5"
